,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
2567,H14084,2014,1.0,1,N,V,V,U,1625.0,2,1988.0,   .,34301,0.0
2568,H14504,2012,0.581967213,0,N,V,V,U,1700.0,2,1980.0,   .,34301,0.0
2569,H16240,2014,1.0,1,V,N,O,R,1200.0,2,1988.0,6,34301,0.0
2570,H17558,2015,1.0,1,V,N,O,R,380.0,2,1930.0,4,34301,0.0
2571,H17559,2016,0.99726776,1,V,N,O,R,380.0,2,1930.0,4,34301,0.0
2572,H1863,2012,1.0,0,V,N,O,R,1133.0,2,1960.0,1,34301,0.0
2573,H18730,2012,0.581967213,0,V,N,O,R,320.0,2,1950.0,3,34301,0.0
2574,H18991,2012,0.584699454,1,V,N,O,R,5450.0,2,1980.0,5,34301,1.0
2575,H19810,2016,0.99726776,0,V,N,O,R,985.0,2,2006.0,2,34301,1.0
2576,H4024,2013,1.0,0,V,N,O,R,500.0,2,1900.0,2,34301,0.0
2577,H6503,2012,1.0,0,N,V,V,U,530.0,2,1960.0,   .,34301,0.0
2578,H7011,2014,1.0,0,V,N,O,R,1590.0,2,1960.0,3,34301,0.0
2579,H14613,2013,0.665753425,0,N,V,V,U,825.0,2,1988.0,   .,34321,1.0
2580,H1353,2016,1.0,0,V,V,V,U,2710.0,2,1988.0,   .,34324,0.0
2581,H13874,2012,1.0,1,V,N,O,R,460.0,2,2009.0,3,34324,0.0
2582,H1413,2012,1.0,0,V,V,V,U,2529.0,2,1980.0,   .,34324,1.0
2583,H1642,2015,1.0,0,V,V,V,U,4160.0,2,1988.0,   .,34324,0.0
2584,H1657,2014,0.802739726,0,V,V,V,U,5900.0,2,1988.0,   .,34324,1.0
2585,H16685,2014,1.0,1,V,N,O,R,1859.0,2,1998.0,3,34324,0.0
2586,H16988,2012,1.0,0,V,N,O,R,650.0,2,1981.0,2,34324,0.0
2587,H16989,2015,1.0,0,V,N,O,R,650.0,2,1981.0,2,34324,1.0
2588,H17324,2014,1.0,1,V,N,O,R,994.0,2,2011.0,1,34324,0.0
2589,H17325,2015,1.0,1,V,N,O,R,994.0,2,2011.0,1,34324,0.0
2590,H18607,2012,0.50273224,1,V,N,O,R,180.0,2,1949.0,3,34324,0.0
2591,H1888,2012,1.0,0,V,V,V,U,8957.0,2,1980.0,   .,34324,1.0
2592,H1902,2013,1.0,0,V,V,V,U,1250.0,2,1980.0,   .,34324,0.0
2593,H1903,2016,1.0,0,V,V,V,U,1250.0,2,1980.0,   .,34324,1.0
2594,H3033,2014,1.0,0,V,N,O,R,1200.0,2,1970.0,2,34324,0.0
2595,H3061,2014,0.0,0,V,V,V,U,350.0,2,,   .,34324,0.0
2596,H3981,2013,1.0,0,V,V,V,U,380.0,2,1980.0,   .,34324,0.0
2597,H436,2014,1.0,0,V,V,V,U,1000.0,2,1960.0,   .,34324,1.0
2598,H4740,2012,1.0,1,V,N,O,R,400.0,2,1950.0,3,34324,1.0
2599,H5907,2013,1.0,0,V,V,V,U,200.0,2,1960.0,   .,34324,0.0
2600,H5908,2014,0.41369863,0,V,V,V,U,200.0,2,1960.0,   .,34324,0.0
2601,H1620,2013,0.0,0,V,V,V,U,4905.0,2,1988.0,   .,34332,0.0
2602,H1385,2013,0.476712329,0,V,V,V,U,8893.0,2,1988.0,   .,34902,1.0
2603,H1420,2012,1.0,0,V,V,V,U,6252.0,2,1980.0,   .,34902,0.0
2604,H1431,2016,1.0,0,V,V,V,U,3757.0,2,1980.0,   .,34902,1.0
2605,H1457,2012,0.24863388,0,V,V,V,U,2235.0,2,1980.0,   .,34902,0.0
2606,H1489,2012,1.0,0,V,V,V,U,7500.0,2,1980.0,   .,34902,1.0
2607,H1492,2014,1.0,0,N,V,V,U,14472.0,2,1980.0,   .,34902,1.0
2608,H1494,2013,0.495890411,0,N,V,V,U,4600.0,2,1980.0,   .,34902,0.0
2609,H1522,2012,1.0,0,V,V,V,U,1800.0,2,1980.0,   .,34902,0.0
2610,H1523,2012,1.0,0,V,V,V,U,4122.0,2,1980.0,   .,34902,1.0
2611,H1529,2016,0.24863388,0,V,V,V,U,1300.0,2,1980.0,   .,34902,0.0
2612,H1905,2012,1.0,0,V,V,V,U,4000.0,2,,   .,34902,1.0
2613,H1925,2015,0.246575342,0,V,V,V,U,7863.0,2,1980.0,   .,34902,1.0
2614,H1927,2015,1.0,0,V,V,V,U,1780.0,2,1980.0,   .,34902,0.0
2615,H1940,2012,1.0,0,V,V,V,U,3150.0,2,1980.0,   .,34902,1.0
2616,H1941,2014,0.41369863,0,V,V,V,U,6000.0,2,1980.0,   .,34902,1.0
2617,H2781,2012,1.0,0,V,V,V,U,4663.0,1,,   .,35024,1.0
2618,H2782,2013,0.567123288,0,V,V,V,U,4663.0,1,,   .,35024,0.0
2619,H16264,2016,1.0,0,V,N,O,R,600.0,1,1950.0,3,35049,0.0
2620,H16736,2012,1.0,0,V,N,O,R,1320.0,1,1980.0,5,35049,0.0
2621,H12904,2012,1.0,0,N,V,V,U,1300.0,1,1988.0,   .,35093,0.0
2622,H15752,2012,1.0,0,V,N,O,R,2800.0,1,2009.0,4,35093,0.0
2623,H16918,2014,1.0,0,V,N,O,R,1500.0,1,2004.0,5,35093,0.0
2624,H17027,2016,1.0,0,V,N,O,R,1832.0,1,1990.0,4,35093,0.0
2625,H17173,2013,1.0,0,V,N,O,R,1450.0,1,2010.0,4,35093,0.0
2626,H19847,2016,0.836065574,0,V,N,O,R,410.0,1,1950.0,3,35093,0.0
2627,H2867,2012,1.0,0,V,V,V,U,658.0,1,1960.0,   .,35093,0.0
2628,H3602,2012,1.0,0,V,V,V,U,1890.0,1,1980.0,   .,35093,0.0
2629,H3706,2015,1.0,0,V,V,V,U,357.0,1,1960.0,   .,35093,1.0
2630,H3707,2016,0.99726776,0,V,V,V,U,357.0,1,1960.0,   .,35093,0.0
2631,H4531,2012,1.0,0,V,N,O,R,4461.0,1,1977.0,4,35093,1.0
2632,H4532,2013,1.0,0,V,N,O,R,4461.0,1,1977.0,4,35093,0.0
2633,H4533,2014,1.0,0,V,N,O,R,4461.0,1,1977.0,4,35093,1.0
2634,H4534,2016,1.0,0,V,N,O,R,4461.0,1,1977.0,4,35093,0.0
2635,H5771,2012,1.0,0,V,V,V,U,1986.0,1,1980.0,   .,35093,0.0
2636,H5772,2014,1.0,0,V,V,V,U,1986.0,1,1980.0,   .,35093,0.0
2637,H5773,2015,1.0,0,V,V,V,U,1986.0,1,1980.0,   .,35093,0.0
2638,H5867,2012,1.0,0,V,N,O,R,738.0,1,1900.0,3,35093,0.0
2639,H5868,2016,0.99726776,0,V,N,O,R,738.0,1,1900.0,3,35093,0.0
2640,H60,2013,1.0,0,V,N,O,R,410.0,1,1900.0,4,35093,0.0
2641,H61,2015,1.0,0,V,N,O,R,410.0,1,1900.0,4,35093,0.0
2642,H6892,2014,1.0,0,N,V,V,U,1380.0,1,1980.0,   .,35093,0.0
2643,H4913,2014,1.0,0,V,V,V,U,900.0,1,1960.0,   .,35236,0.0
2644,H13441,2013,0.435616438,1,N,V,V,U,240.0,1,1960.0,   .,35238,1.0
2645,H13470,2012,1.0,0,V,N,O,R,800.0,1,1960.0,4,35238,0.0
2646,H13471,2014,0.832876712,0,V,N,O,R,800.0,1,1960.0,4,35238,0.0
2647,H14288,2016,1.0,0,N,V,V,U,450.0,1,1960.0,   .,35238,0.0
2648,H19052,2013,1.0,0,V,N,O,R,200.0,1,1948.0,3,35238,0.0
2649,H4019,2015,1.0,0,V,N,O,R,1086.0,1,1900.0,4,35238,1.0
2650,H4521,2012,1.0,0,N,V,V,U,477.0,1,1980.0,   .,35238,0.0
2651,H7395,2012,0.540983607,0,V,V,V,U,175.0,1,1960.0,   .,35238,0.0
2652,H16223,2015,1.0,0,V,N,O,R,3100.0,1,2009.0,3,35284,0.0
2653,H17772,2015,1.0,0,V,N,O,R,2700.0,1,2011.0,3,35284,0.0
2654,H17773,2016,0.99726776,0,V,N,O,R,2700.0,1,2011.0,3,35284,0.0
2655,H6546,2016,1.0,0,V,N,O,R,350.0,1,2003.0,2,35284,0.0
2656,H1283,2016,1.0,1,V,V,V,U,2420.0,1,,   .,35288,0.0
2657,H13091,2013,1.0,0,V,N,O,R,1950.0,1,2007.0,5,35288,0.0
2658,H15320,2016,1.0,0,V,N,O,R,1210.0,1,2002.0,3,35288,1.0
2659,H15405,2012,1.0,0,V,N,O,R,1300.0,1,2009.0,3,35288,1.0
2660,H15593,2016,0.99726776,0,V,N,O,R,4395.0,1,1971.0,6,35288,0.0
2661,H16292,2014,1.0,0,V,N,O,R,1150.0,1,1900.0,4,35288,0.0
2662,H16464,2013,1.0,0,V,N,O,R,752.0,1,1990.0,4,35288,0.0
2663,H16465,2015,1.0,0,V,N,O,R,752.0,1,1990.0,4,35288,0.0
2664,H16545,2012,1.0,0,V,N,O,R,490.0,1,1950.0,3,35288,0.0
2665,H16746,2015,1.0,0,V,N,O,R,1100.0,1,1990.0,6,35288,0.0
2666,H16788,2012,1.0,0,V,N,O,R,350.0,1,1972.0,3,35288,0.0
2667,H16919,2013,0.334246575,0,V,N,O,R,280.0,1,1950.0,5,35288,1.0
2668,H16923,2013,1.0,0,V,N,O,R,1461.0,1,1960.0,6,35288,0.0
2669,H16924,2016,1.0,0,V,N,O,R,1461.0,1,1960.0,6,35288,0.0
2670,H16927,2014,1.0,0,V,N,O,R,3800.0,1,1995.0,4,35288,0.0
2671,H16990,2014,1.0,0,V,N,O,R,750.0,1,1993.0,3,35288,0.0
2672,H17131,2015,1.0,0,V,N,O,R,3124.0,1,2011.0,3,35288,1.0
2673,H17175,2014,1.0,0,V,N,O,R,1650.0,1,2007.0,4,35288,1.0
2674,H18352,2016,1.0,0,V,N,O,R,1000.0,1,1900.0,4,35288,1.0
2675,H19701,2015,0.632876712,0,V,N,O,R,1250.0,1,2015.0,5,35288,0.0
2676,H19702,2016,0.99726776,0,V,N,O,R,1250.0,1,2015.0,5,35288,0.0
2677,H2226,2012,1.0,0,V,N,O,R,4800.0,1,1950.0,7,35288,1.0
2678,H2227,2014,1.0,0,V,N,O,R,4800.0,1,1950.0,7,35288,0.0
2679,H2324,2014,1.0,0,V,N,O,R,2700.0,1,1980.0,5,35288,0.0
2680,H2325,2015,1.0,0,V,N,O,R,2700.0,1,1980.0,5,35288,0.0
2681,H2326,2012,0.0,0,V,V,V,U,571.0,1,,   .,35288,0.0
2682,H2327,2013,1.0,0,V,N,O,R,9125.0,1,1980.0,7,35288,1.0
2683,H2528,2014,1.0,0,V,V,V,U,1850.0,1,1960.0,   .,35288,0.0
2684,H2529,2016,1.0,0,V,V,V,U,1850.0,1,1960.0,   .,35288,1.0
2685,H2660,2012,0.308743169,0,V,N,O,R,353.0,1,1850.0,5,35288,0.0
2686,H291,2012,1.0,0,V,V,V,U,1800.0,1,1960.0,   .,35288,0.0
2687,H4548,2012,1.0,0,V,N,O,R,4350.0,1,2000.0,1,35288,0.0
2688,H4549,2015,1.0,0,V,N,O,R,4350.0,1,2000.0,1,35288,0.0
2689,H5614,2014,1.0,0,V,V,V,U,900.0,1,1960.0,   .,35288,1.0
2690,H5615,2016,1.0,0,V,V,V,U,900.0,1,1960.0,   .,35288,0.0
2691,H5816,2014,1.0,0,V,V,V,U,3705.0,1,1960.0,   .,35288,0.0
2692,H14194,2013,1.0,0,N,V,V,U,270.0,1,1960.0,   .,35299,0.0
2693,H18183,2013,1.0,0,V,N,O,R,525.0,1,1945.0,3,35299,0.0
2694,H1542,2012,1.0,1,N,V,V,U,2815.0,1,1980.0,   .,36006,0.0
2695,H1544,2012,1.0,1,N,V,V,U,1230.0,1,1980.0,   .,36006,0.0
2696,H13068,2013,1.0,0,N,V,V,U,2613.0,1,1980.0,   .,36044,0.0
2697,H14651,2014,0.747945205,0,N,V,V,U,1230.0,1,1980.0,   .,36044,0.0
2698,H1545,2013,1.0,1,N,V,V,U,1100.0,1,1980.0,   .,36044,0.0
2699,H1546,2012,1.0,1,N,V,V,U,1100.0,1,1980.0,   .,36044,0.0
2700,H1547,2016,0.99726776,1,N,V,V,U,1100.0,1,1980.0,   .,36044,0.0
2701,H1548,2015,1.0,1,N,V,V,U,430.0,1,1980.0,   .,36044,0.0
2702,H1549,2012,1.0,1,N,V,V,U,930.0,1,1980.0,   .,36044,0.0
2703,H1550,2012,1.0,1,N,V,V,U,1390.0,1,1980.0,   .,36044,0.0
2704,H1552,2013,1.0,1,N,V,V,U,2110.0,1,1980.0,   .,36044,0.0
2705,H1553,2016,0.99726776,1,N,V,V,U,2110.0,1,1980.0,   .,36044,1.0
2706,H1555,2015,1.0,1,N,V,V,U,2100.0,1,1980.0,   .,36044,1.0
2707,H1556,2014,0.747945205,1,N,V,V,U,1105.0,1,1980.0,   .,36044,1.0
2708,H15790,2014,1.0,0,V,N,O,R,1911.0,1,1983.0,4,36044,1.0
2709,H15791,2016,0.99726776,0,V,N,O,R,1911.0,1,1983.0,4,36044,0.0
2710,H17707,2015,1.0,1,V,N,O,R,1900.0,1,1974.0,9,36044,1.0
2711,H18040,2013,1.0,0,V,N,O,R,2773.0,1,1962.0,5,36044,1.0
2712,H18227,2012,0.915300546,0,V,N,O,R,1672.0,1,1983.0,4,36044,1.0
2713,H374,2014,0.495890411,0,N,V,V,U,3265.0,1,1980.0,   .,36044,0.0
2714,H376,2013,1.0,0,N,V,V,U,1120.0,1,1980.0,   .,36044,0.0
2715,H378,2014,1.0,0,V,V,V,U,5000.0,1,1980.0,   .,36044,1.0
2716,H379,2012,1.0,0,V,N,O,R,6500.0,1,1979.0,5,36044,1.0
2717,H380,2016,0.99726776,0,V,N,O,R,6500.0,1,1979.0,5,36044,1.0
2718,H3965,2013,1.0,0,V,N,O,R,2178.0,1,1960.0,4,36044,1.0
2719,H4932,2012,1.0,0,V,V,V,U,150.0,1,1960.0,   .,36044,0.0
2720,H6152,2012,1.0,0,V,V,V,U,390.0,1,1980.0,   .,36044,0.0
2721,H656,2014,1.0,0,V,V,V,U,1160.0,1,1980.0,   .,36044,1.0
2722,H377,2016,0.99726776,0,N,V,V,U,1566.0,1,1960.0,   .,36046,1.0
2723,H4170,2015,1.0,0,V,V,V,U,1279.0,1,1988.0,   .,36046,1.0
2724,H686,2014,1.0,0,V,V,V,U,300.0,1,1980.0,   .,36046,0.0
2725,H3651,2013,1.0,0,V,N,O,R,650.0,1,1996.0,3,36063,0.0
2726,H16697,2012,1.0,1,V,N,O,R,3796.0,1,2010.0,5,37122,0.0
2727,H6041,2012,1.0,1,V,V,V,U,202.0,1,1960.0,   .,37132,0.0
2728,H17730,2013,1.0,1,V,N,O,R,6000.0,1,1970.0,4,37214,1.0
2729,H12843,2012,1.0,1,V,N,O,R,320.0,1,1850.0,3,37261,0.0
2730,H17292,2016,0.99726776,1,V,N,O,R,7100.0,1,1969.0,>=10,37261,0.0
2731,H17678,2012,1.0,1,V,N,O,R,1195.0,1,1960.0,4,37261,0.0
2732,H17679,2013,0.747945205,1,V,N,O,R,1195.0,1,1960.0,4,37261,0.0
2733,H17820,2014,1.0,1,V,N,O,R,2518.0,1,1999.0,3,37261,0.0
2734,H17887,2014,0.915068493,1,V,N,O,R,1200.0,1,2000.0,3,37261,0.0
2735,H18720,2012,0.43715847,0,V,N,O,R,654.0,1,1960.0,2,37261,0.0
2736,H14461,2012,1.0,1,N,V,V,U,2288.0,2,1988.0,   .,38001,1.0
2737,H7051,2016,0.99726776,1,V,N,O,R,780.0,2,1960.0,4,38001,0.0
2738,H17293,2015,1.0,0,V,N,O,R,4820.0,2,2011.0,4,38006,0.0
2739,H7005,2016,0.99726776,0,V,V,V,U,350.0,2,1960.0,   .,38006,0.0
2740,H14344,2012,1.0,0,N,V,V,U,1110.0,2,1980.0,   .,38034,1.0
2741,H14345,2015,1.0,0,N,V,V,U,1110.0,2,1980.0,   .,38034,0.0
2742,H3963,2016,0.99726776,0,V,V,V,U,1254.0,2,,   .,38034,0.0
2743,H4561,2013,0.246575342,0,V,V,V,U,296.0,2,1960.0,   .,38034,0.0
2744,H6084,2012,0.0,0,N,V,V,U,60.0,2,1980.0,   .,38052,0.0
2745,H2359,2015,1.0,0,V,N,O,R,1930.0,2,1980.0,4,38057,0.0
2746,H18736,2013,1.0,0,V,N,O,R,300.0,2,2012.0,2,38067,0.0
2747,H18737,2014,0.578082192,0,V,N,O,R,300.0,2,2012.0,2,38067,0.0
2748,H7451,2012,1.0,0,N,V,V,U,1067.0,2,1988.0,   .,38068,0.0
2749,H19646,2015,1.0,0,V,N,O,R,800.0,2,2010.0,3,38075,0.0
2750,H2779,2013,1.0,0,V,V,V,U,1100.0,2,1988.0,   .,38075,0.0
2751,H5247,2016,0.920765027,1,V,V,V,U,660.0,2,1960.0,   .,38081,0.0
2752,H17523,2013,0.657534247,1,V,N,O,R,330.0,2,2000.0,3,38085,0.0
2753,H18041,2014,1.0,0,V,N,O,R,3800.0,2,2008.0,3,38085,0.0
2754,H3909,2014,1.0,0,V,V,V,U,600.0,2,1960.0,   .,38087,0.0
2755,H4765,2014,1.0,0,N,V,V,U,720.0,2,1960.0,   .,38095,0.0
2756,H6998,2013,1.0,0,V,N,O,R,450.0,2,1900.0,2,38095,0.0
2757,H18851,2015,1.0,0,V,N,O,R,460.0,2,2011.0,2,38126,0.0
2758,H18852,2016,0.99726776,0,V,N,O,R,460.0,2,2011.0,2,38126,1.0
2759,H18903,2016,0.99726776,1,V,N,O,R,1050.0,2,2012.0,4,38126,0.0
2760,H6,2016,1.0,0,V,V,V,U,190.0,2,1980.0,   .,38133,0.0
2761,H13773,2012,1.0,0,N,V,V,U,800.0,2,1960.0,   .,38138,0.0
2762,H14659,2014,1.0,0,N,V,V,U,4850.0,2,1960.0,   .,38138,0.0
2763,H14660,2016,0.99726776,0,N,V,V,U,4850.0,2,1960.0,   .,38138,1.0
2764,H3196,2015,0.0,0,V,V,V,U,305.0,2,,   .,38138,0.0
2765,H3618,2014,1.0,0,V,N,O,R,300.0,2,1900.0,4,38138,0.0
2766,H13322,2012,1.0,0,N,V,V,U,1158.0,2,1988.0,   .,38140,0.0
2767,H2472,2013,0.747945205,0,V,N,O,R,4393.0,2,2000.0,4,38140,0.0
2768,H3555,2013,1.0,0,V,V,V,U,1370.0,2,1988.0,   .,38140,1.0
2769,H3862,2014,0.821917808,0,V,V,V,U,2090.0,2,1988.0,   .,38140,0.0
2770,H4434,2015,1.0,0,V,V,V,U,3053.0,2,1988.0,   .,38140,0.0
2771,H6063,2015,1.0,0,V,V,V,U,50.0,2,1988.0,   .,38140,0.0
2772,H14318,2012,1.0,0,N,V,V,U,460.0,2,1980.0,   .,38151,0.0
2773,H14319,2016,0.99726776,0,N,V,V,U,460.0,2,1980.0,   .,38151,0.0
2774,H1612,2016,0.99726776,0,V,N,O,R,5060.0,2,1975.0,>=10,38151,0.0
2775,H1613,2014,1.0,1,V,N,O,R,1050.0,2,1972.0,6,38151,0.0
2776,H1629,2013,0.665753425,1,V,V,V,U,8000.0,2,,   .,38151,1.0
2777,H17421,2014,1.0,1,V,N,O,R,2604.0,2,1974.0,1,38151,0.0
2778,H5399,2015,1.0,0,N,V,V,U,900.0,2,1980.0,   .,38151,0.0
2779,H1611,2012,1.0,0,V,N,O,R,4530.0,2,1995.0,6,38158,1.0
2780,H1626,2012,1.0,0,V,V,V,U,490.0,2,1988.0,   .,38158,0.0
2781,H1627,2013,0.246575342,0,V,V,V,U,490.0,2,1988.0,   .,38158,0.0
2782,H1632,2013,1.0,0,V,N,O,R,2700.0,2,1989.0,3,38158,0.0
2783,H6072,2014,1.0,0,V,N,O,R,400.0,2,1975.0,3,38163,0.0
2784,H13526,2012,1.0,0,V,N,O,R,4600.0,2,1960.0,5,38169,0.0
2785,H13549,2013,1.0,0,N,V,V,U,4000.0,2,1980.0,   .,38169,0.0
2786,H2155,2014,1.0,0,V,N,O,R,730.0,2,1960.0,4,38169,0.0
2787,H2156,2016,1.0,0,V,N,O,R,730.0,2,1960.0,4,38169,0.0
2788,H6201,2014,1.0,0,V,N,O,R,1000.0,2,1930.0,3,38169,1.0
2789,H6202,2016,0.99726776,0,V,N,O,R,1000.0,2,1930.0,3,38169,0.0
2790,H7196,2015,1.0,0,N,V,V,U,940.0,2,1960.0,   .,38169,0.0
2791,H15416,2013,1.0,0,V,N,O,R,1612.0,2,2009.0,3,38179,0.0
2792,H3554,2013,1.0,0,V,V,V,U,3700.0,2,1988.0,   .,38179,0.0
2793,H1310,2015,1.0,0,V,V,V,U,360.0,3,1980.0,   .,38185,1.0
2794,H13338,2014,1.0,1,V,N,O,R,765.0,3,2007.0,7,38185,0.0
2795,H13467,2014,1.0,0,N,V,V,U,770.0,3,1980.0,   .,38185,0.0
2796,H13468,2015,1.0,0,V,N,O,R,950.0,3,1952.0,4,38185,0.0
2797,H13626,2014,1.0,0,N,V,V,U,2957.0,3,1980.0,   .,38185,1.0
2798,H1372,2013,0.931506849,0,N,V,V,U,1037.0,3,,   .,38185,0.0
2799,H13836,2012,1.0,0,N,V,V,U,1030.0,3,1980.0,   .,38185,0.0
2800,H1419,2013,0.084931507,0,V,V,V,U,1512.0,3,1960.0,   .,38185,0.0
2801,H14580,2012,1.0,1,N,V,V,U,350.0,2,1960.0,   .,38185,0.0
2802,H1568,2016,0.99726776,1,V,N,O,R,776.0,3,1930.0,4,38185,1.0
2803,H1572,2015,0.953424658,1,V,V,V,U,800.0,3,,   .,38185,0.0
2804,H1573,2013,1.0,1,V,N,O,R,13280.0,2,1968.0,9,38185,1.0
2805,H1575,2016,0.99726776,1,V,N,O,R,13280.0,2,1968.0,9,38185,1.0
2806,H1589,2013,0.865753425,1,V,V,V,U,850.0,3,1960.0,   .,38185,0.0
2807,H1594,2014,0.504109589,1,V,V,V,U,650.0,3,1960.0,   .,38185,0.0
2808,H15954,2013,0.320547945,0,V,N,O,R,978.0,3,1930.0,5,38185,0.0
2809,H16010,2014,1.0,0,V,N,O,R,4377.0,3,2000.0,9,38185,0.0
2810,H16011,2016,0.99726776,0,V,N,O,R,4377.0,3,2000.0,9,38185,0.0
2811,H16135,2012,1.0,0,V,N,O,R,6400.0,3,1965.0,>=10,38185,1.0
2812,H1614,2012,1.0,1,V,V,V,U,9500.0,3,1980.0,   .,38185,1.0
2813,H1615,2012,1.0,1,V,V,V,U,4600.0,2,1960.0,   .,38185,0.0
2814,H1616,2016,0.99726776,1,V,N,O,R,7300.0,2,1967.0,8,38185,1.0
2815,H16543,2012,1.0,0,V,N,O,R,2524.0,2,1963.0,9,38185,0.0
2816,H16786,2013,1.0,0,V,N,O,R,6206.0,2,1990.0,6,38185,1.0
2817,H168,2013,0.668493151,0,V,V,V,U,330.0,3,1980.0,   .,38185,0.0
2818,H1838,2012,1.0,0,V,V,V,U,135.0,3,1980.0,   .,38185,0.0
2819,H1850,2013,0.084931507,0,V,V,V,U,1414.0,2,1980.0,   .,38185,0.0
2820,H18683,2013,1.0,0,V,N,O,R,3962.0,2,1960.0,9,38185,1.0
2821,H18757,2013,1.0,0,V,N,O,R,5200.0,3,1954.0,>=10,38185,1.0
2822,H1882,2012,1.0,0,N,V,V,U,540.0,2,,   .,38185,0.0
2823,H1884,2013,1.0,0,V,N,O,R,600.0,3,1950.0,5,38185,0.0
2824,H1885,2015,1.0,0,V,N,O,R,600.0,3,1950.0,5,38185,0.0
2825,H1890,2014,1.0,0,V,N,O,R,435.0,3,1900.0,5,38185,0.0
2826,H18984,2013,1.0,0,V,N,O,R,280.0,2,1960.0,4,38185,1.0
2827,H1900,2012,1.0,0,V,V,V,U,1716.0,3,1960.0,   .,38185,0.0
2828,H2008,2014,1.0,1,N,V,V,U,1320.0,3,1960.0,   .,38185,0.0
2829,H2018,2014,1.0,0,V,N,O,R,470.0,2,1900.0,3,38185,0.0
2830,H2142,2016,1.0,0,V,N,O,R,2260.0,2,1970.0,3,38185,0.0
2831,H2187,2012,1.0,0,V,V,V,U,570.0,3,1980.0,   .,38185,0.0
2832,H2188,2014,1.0,0,V,V,V,U,570.0,3,1980.0,   .,38185,0.0
2833,H2504,2013,0.81369863,0,V,V,V,U,5050.0,3,1980.0,   .,38185,1.0
2834,H3052,2016,0.99726776,0,N,V,V,U,2675.0,3,1960.0,   .,38185,0.0
2835,H3251,2015,0.0,0,V,V,V,U,1300.0,3,,   .,38185,0.0
2836,H4881,2016,0.87431694,1,V,V,V,U,200.0,3,1980.0,   .,38185,0.0
2837,H4909,2012,1.0,1,V,V,V,U,1375.0,3,1980.0,   .,38185,0.0
2838,H5310,2016,0.99726776,0,V,V,V,U,1700.0,3,1960.0,   .,38185,1.0
2839,H5847,2013,0.736986301,0,V,V,V,U,899.0,2,1960.0,   .,38185,0.0
2840,H6357,2012,1.0,0,V,N,O,R,3740.0,2,1960.0,>=10,38185,0.0
2841,H6376,2015,1.0,0,N,V,V,U,200.0,3,1960.0,   .,38185,0.0
2842,H6531,2012,0.715846995,0,V,V,V,U,1540.0,2,1980.0,   .,38185,0.0
2843,H6538,2014,1.0,1,N,V,V,U,6300.0,2,1980.0,   .,38185,0.0
2844,H6723,2016,1.0,0,N,V,V,U,1110.0,3,1960.0,   .,38185,1.0
2845,H673,2016,0.99726776,0,V,V,V,U,1500.0,3,1980.0,   .,38185,0.0
2846,H6795,2012,1.0,0,N,V,V,U,1140.0,3,1960.0,   .,38185,0.0
2847,H6796,2013,1.0,0,N,V,V,U,1140.0,3,1960.0,   .,38185,0.0
2848,H6878,2013,1.0,0,N,V,V,U,530.0,2,1980.0,   .,38185,0.0
2849,H7458,2013,1.0,1,N,V,V,U,3000.0,3,1980.0,   .,38185,1.0
2850,H14208,2012,0.330601093,0,N,V,V,U,800.0,2,1960.0,   .,38205,0.0
2851,H18800,2014,1.0,0,V,N,O,R,4200.0,2,1975.0,9,38229,1.0
2852,H2059,2015,0.41369863,0,V,V,V,U,643.0,2,1960.0,   .,38229,0.0
2853,H2060,2015,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,0.0
2854,H2061,2013,1.0,0,V,V,V,U,460.0,2,1960.0,   .,38229,0.0
2855,H2062,2014,1.0,0,V,V,V,U,460.0,2,1960.0,   .,38229,0.0
2856,H2063,2015,1.0,0,V,V,V,U,460.0,2,1960.0,   .,38229,0.0
2857,H2076,2015,1.0,0,V,V,V,U,530.0,2,1960.0,   .,38229,0.0
2858,H24,2013,1.0,0,V,V,V,U,4220.0,2,1960.0,   .,38229,1.0
2859,H2742,2014,1.0,0,V,N,O,R,460.0,2,1969.0,1,38229,0.0
2860,H2743,2016,1.0,0,V,N,O,R,460.0,2,1969.0,1,38229,0.0
2861,H2744,2015,1.0,0,V,N,O,R,460.0,2,1969.0,1,38229,0.0
2862,H2745,2014,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,0.0
2863,H2746,2016,0.99726776,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,1.0
2864,H2747,2013,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,1.0
2865,H2748,2012,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,0.0
2866,H2749,2012,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,0.0
2867,H2750,2016,1.0,0,V,N,O,R,4142.0,2,1969.0,>=10,38229,0.0
2868,H15312,2012,1.0,0,V,N,O,R,960.0,2,1999.0,2,38239,0.0
2869,H20,2016,0.99726776,0,V,N,O,R,968.0,2,1915.0,3,38239,0.0
2870,H2879,2014,0.0,0,V,V,V,U,10.0,2,,   .,38239,0.0
2871,H14489,2013,1.0,0,V,N,O,R,4700.0,2,1988.0,3,38247,1.0
